epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2587532103061676,2.157615900039673,0.001,0.46412035822868347,1.5965440273284912
1,0.4036436080932617,1.6932169198989868,0.001,0.5289351940155029,1.3401473760604858
2,0.47281524538993835,1.4915919303894043,0.001,0.5613425970077515,1.253258466720581
3,0.5092513561248779,1.39291512966156,0.001,0.5474537014961243,1.2041887044906616
4,0.5246228575706482,1.325942039489746,0.001,0.6111111044883728,1.0868178606033325
5,0.548249363899231,1.2668125629425049,0.001,0.6388888955116272,1.0515856742858887
6,0.563336193561554,1.2537486553192139,0.001,0.6550925970077515,1.003972053527832
7,0.5727298855781555,1.2197459936141968,0.001,0.6377314925193787,1.0439947843551636
8,0.5826928615570068,1.1889958381652832,0.001,0.6620370149612427,0.9571311473846436
9,0.5758610963821411,1.186537504196167,0.001,0.6608796119689941,0.9796749949455261
10,0.6048961281776428,1.106003761291504,0.0005,0.6828703880310059,0.9194962382316589
11,0.627953290939331,1.0527313947677612,0.0005,0.6863425970077515,0.9131936430931091
12,0.6219755411148071,1.0615111589431763,0.0005,0.6921296119689941,0.8924816846847534
13,0.6390549540519714,1.0236797332763672,0.0005,0.6770833134651184,0.9057009816169739
14,0.6453173756599426,1.005224585533142,0.00025,0.7129629850387573,0.8567729592323303
15,0.6481639742851257,0.9981040954589844,0.00025,0.7037037014961243,0.888871431350708
16,0.6527184844017029,0.970556378364563,0.00025,0.6851851940155029,0.8566100597381592
17,0.6498718857765198,0.9869405031204224,0.00025,0.6678240895271301,0.9088518619537354
18,0.6589809060096741,0.9710264205932617,0.000125,0.6932870149612427,0.8378761410713196
19,0.6666666865348816,0.9491258859634399,0.000125,0.7164351940155029,0.8200163841247559
20,0.656419038772583,0.9583913683891296,0.000125,0.7002314925193787,0.851873517036438
21,0.6666666865348816,0.9505963325500488,6.25e-05,0.7025462985038757,0.8189683556556702
22,0.6615428328514099,0.9585236310958862,6.25e-05,0.7256944179534912,0.7722837924957275
23,0.6663820147514343,0.958522617816925,6.25e-05,0.7037037014961243,0.829980731010437
24,0.6606888771057129,0.9641289114952087,6.25e-05,0.7071759104728699,0.8389481902122498
25,0.6729291081428528,0.9423766732215881,6.25e-05,0.6967592835426331,0.8356944918632507
26,0.6737830638885498,0.9503183960914612,3.125e-05,0.7164351940155029,0.8290749192237854
27,0.6623967885971069,0.9315944314002991,3.125e-05,0.7025462985038757,0.8228301405906677
28,0.6655280590057373,0.9536777138710022,3.125e-05,0.7210648059844971,0.8132866024971008
29,0.6669512987136841,0.9327579736709595,1.5625e-05,0.7060185074806213,0.8150646686553955
