epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5972103476524353,1.2112456560134888,0.001,0.8067129850387573,0.5373045206069946
1,0.7593749761581421,0.6598041653633118,0.001,0.8495370149612427,0.4256344437599182
2,0.7993168234825134,0.5572726726531982,0.001,0.8576388955116272,0.40105825662612915
3,0.8306291103363037,0.46031123399734497,0.001,0.8645833134651184,0.39311185479164124
4,0.840592086315155,0.44582948088645935,0.001,0.8854166865348816,0.32914939522743225
5,0.833475649356842,0.43782344460487366,0.001,0.8888888955116272,0.33302852511405945
6,0.8576714992523193,0.3824581503868103,0.001,0.8865740895271301,0.3211655020713806
7,0.8508397340774536,0.4019745886325836,0.001,0.8819444179534912,0.3270205855369568
8,0.8733276128768921,0.3422466814517975,0.0005,0.8912037014961243,0.2915228307247162
9,0.8679191470146179,0.34020620584487915,0.0005,0.8946759104728699,0.2812303602695465
10,0.8821520209312439,0.30325624346733093,0.0005,0.8969907164573669,0.29444125294685364
11,0.8852832317352295,0.3075885772705078,0.0005,0.8981481194496155,0.2979121804237366
12,0.8849985599517822,0.298796683549881,0.0005,0.9050925970077515,0.2733207046985626
13,0.8906916975975037,0.29266276955604553,0.0005,0.8946759104728699,0.2651936113834381
14,0.894676923751831,0.2749963402748108,0.00025,0.9085648059844971,0.2434968650341034
15,0.8995161056518555,0.26175159215927124,0.00025,0.9004629850387573,0.28133055567741394
16,0.9000853896141052,0.26555344462394714,0.00025,0.9120370149612427,0.2539980411529541
17,0.8986620903015137,0.2622491717338562,0.00025,0.9155092835426331,0.24754314124584198
18,0.9015086889266968,0.25082480907440186,0.000125,0.9143518805503845,0.2509872615337372
19,0.9089097380638123,0.24189530313014984,0.000125,0.9131944179534912,0.26974043250083923
20,0.9054938554763794,0.24641050398349762,0.000125,0.9143518805503845,0.2339448630809784
21,0.9128949642181396,0.2326366901397705,6.25e-05,0.9074074029922485,0.26308706402778625
22,0.9060631990432739,0.24681799113750458,6.25e-05,0.9004629850387573,0.26326021552085876
23,0.9111869931221008,0.24020546674728394,6.25e-05,0.9212962985038757,0.24646350741386414
24,0.9103330373764038,0.23738889396190643,6.25e-05,0.9155092835426331,0.2419399619102478
25,0.9117563366889954,0.2349252700805664,6.25e-05,0.9050925970077515,0.27817198634147644
26,0.9126102924346924,0.23886707425117493,6.25e-05,0.9189814925193787,0.23831050097942352
27,0.9123256206512451,0.2328691929578781,3.125e-05,0.9166666865348816,0.22875173389911652
28,0.914887547492981,0.21840766072273254,3.125e-05,0.9166666865348816,0.23081687092781067
29,0.9146028757095337,0.2238684594631195,3.125e-05,0.9155092835426331,0.24040764570236206
