epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9686877131462097,0.07901126146316528,1e-05,0.9328703880310059,0.34266170859336853
1,0.9792200326919556,0.05574148893356323,1e-05,0.9479166865348816,0.24329397082328796
2,0.9775121212005615,0.058008331805467606,1e-05,0.9525462985038757,0.20957429707050323
3,0.9783660769462585,0.05375777184963226,1e-05,0.9537037014961243,0.18744005262851715
4,0.977796733379364,0.05304420366883278,1e-05,0.9583333134651184,0.17619222402572632
5,0.9775121212005615,0.05835602805018425,1e-05,0.9490740895271301,0.22592326998710632
6,0.9814972877502441,0.050284937024116516,1e-05,0.9525462985038757,0.22787179052829742
7,0.9826359152793884,0.054881367832422256,1e-05,0.9548611044883728,0.1814780831336975
8,0.9783660769462585,0.05019858852028847,5e-06,0.9548611044883728,0.19282600283622742
9,0.9806433320045471,0.04892292246222496,5e-06,0.9456018805503845,0.22283479571342468
10,0.9851978421211243,0.0386003702878952,5e-06,0.9606481194496155,0.17933499813079834
11,0.9829205870628357,0.04366568103432655,2.5e-06,0.9641203880310059,0.19659413397312164
12,0.983205258846283,0.041303083300590515,2.5e-06,0.9560185074806213,0.2194167971611023
13,0.9869057536125183,0.03929030895233154,2.5e-06,0.9479166865348816,0.21052515506744385
14,0.9851978421211243,0.040000513195991516,1.25e-06,0.9583333134651184,0.19370749592781067
15,0.9814972877502441,0.04267624765634537,1.25e-06,0.9502314925193787,0.21998339891433716
16,0.9834898710250854,0.037509094923734665,1.25e-06,0.9594907164573669,0.1887366622686386
17,0.9863364696502686,0.0353567935526371,6.25e-07,0.9548611044883728,0.19833889603614807
18,0.9837745428085327,0.038264594972133636,6.25e-07,0.9548611044883728,0.21022357046604156
19,0.984913170337677,0.03801523521542549,6.25e-07,0.9560185074806213,0.20631803572177887
20,0.984913170337677,0.040883101522922516,3.125e-07,0.9525462985038757,0.22579723596572876
21,0.9874750971794128,0.03587212413549423,3.125e-07,0.9560185074806213,0.2222099006175995
22,0.9843438863754272,0.03805878758430481,3.125e-07,0.9513888955116272,0.20552299916744232
23,0.98405921459198,0.03954258933663368,1.5625e-07,0.9606481194496155,0.19277051091194153
24,0.9863364696502686,0.03553195670247078,1.5625e-07,0.9629629850387573,0.1829669326543808
25,0.9846284985542297,0.03781556338071823,1.5625e-07,0.9537037014961243,0.20083166658878326
26,0.9863364696502686,0.03603166341781616,7.8125e-08,0.9560185074806213,0.18649815022945404
27,0.9820666313171387,0.044866204261779785,7.8125e-08,0.9571759104728699,0.1904313713312149
28,0.9866211414337158,0.037191856652498245,7.8125e-08,0.9560185074806213,0.2095388025045395
29,0.984913170337677,0.040460631251335144,3.90625e-08,0.9548611044883728,0.2061048448085785
