epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9197267293930054,0.23248523473739624,1e-04,0.9259259104728699,0.21786244213581085
1,0.9259892106056213,0.21567614376544952,1e-04,0.9293981194496155,0.20104044675827026
2,0.9309659004211426,0.21445302665233612,1e-04,0.9178240895271301,0.26441365480422974
3,0.9393680691719055,0.18176789581775665,1e-04,0.9178240895271301,0.24611638486385345
4,0.9444918632507324,0.16168884932994843,5e-05,0.9293981194496155,0.18520396947860718
5,0.9413606524467468,0.16761237382888794,5e-05,0.9444444179534912,0.2126382440328598
6,0.9473384618759155,0.15026673674583435,5e-05,0.9282407164573669,0.21872738003730774
7,0.9496157169342041,0.14262408018112183,5e-05,0.9375,0.21916091442108154
8,0.9493310451507568,0.1403679996728897,5e-05,0.9282407164573669,0.2266080677509308
9,0.9561628103256226,0.13182179629802704,2.5e-05,0.9351851940155029,0.24595580995082855
10,0.9587247371673584,0.1223984807729721,2.5e-05,0.9456018805503845,0.1934475153684616
11,0.9541702270507812,0.13004250824451447,2.5e-05,0.9456018805503845,0.20036981999874115
12,0.9578707814216614,0.12279058247804642,1.25e-05,0.9409722089767456,0.2168862670660019
13,0.9595786929130554,0.12158927321434021,1.25e-05,0.9340277910232544,0.17665110528469086
14,0.961001992225647,0.11228206008672714,1.25e-05,0.9432870149612427,0.1780148595571518
15,0.961001992225647,0.10744915902614594,6.25e-06,0.9305555820465088,0.21569077670574188
16,0.9652718305587769,0.10240652412176132,6.25e-06,0.9386574029922485,0.18574847280979156
17,0.9621406197547913,0.10671522468328476,6.25e-06,0.9467592835426331,0.1802367866039276
18,0.9624252915382385,0.11355873942375183,3.125e-06,0.9513888955116272,0.15900345146656036
19,0.9555935263633728,0.13189217448234558,3.125e-06,0.9513888955116272,0.16349655389785767
20,0.9624252915382385,0.11102007329463959,3.125e-06,0.9444444179534912,0.15293489396572113
21,0.9627099633216858,0.11331771314144135,1.5625e-06,0.9490740895271301,0.1724308282136917
22,0.9641332030296326,0.10836159437894821,1.5625e-06,0.9479166865348816,0.15194159746170044
23,0.96014803647995,0.1120145320892334,1.5625e-06,0.9432870149612427,0.1692051738500595
24,0.961001992225647,0.11396344006061554,7.8125e-07,0.9525462985038757,0.13860049843788147
25,0.9570167660713196,0.12233727425336838,7.8125e-07,0.9479166865348816,0.16098465025424957
26,0.9652718305587769,0.09975902736186981,7.8125e-07,0.9409722089767456,0.17482078075408936
27,0.9647025465965271,0.1024203822016716,3.90625e-07,0.9467592835426331,0.14696428179740906
28,0.9615713357925415,0.11004001647233963,3.90625e-07,0.9490740895271301,0.15414144098758698
29,0.9632792472839355,0.09926605969667435,3.90625e-07,0.9421296119689941,0.1927938163280487
30,0.9641332030296326,0.1111220270395279,1.953125e-07,0.9525462985038757,0.13245898485183716
31,0.9652718305587769,0.1077643409371376,1.953125e-07,0.9479166865348816,0.14820614457130432
32,0.961001992225647,0.10744648426771164,1.953125e-07,0.9398148059844971,0.14993204176425934
33,0.9629945755004883,0.11223910003900528,9.765625e-08,0.9398148059844971,0.18459053337574005
34,0.9624252915382385,0.10184227675199509,9.765625e-08,0.9456018805503845,0.15379101037979126
35,0.968972384929657,0.10034086555242538,9.765625e-08,0.9432870149612427,0.18364058434963226
36,0.9652718305587769,0.10310718417167664,4.8828124e-08,0.9340277910232544,0.16818879544734955
