epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4170224964618683,1.6816023588180542,0.001,0.6666666865348816,1.038466453552246
1,0.5915172100067139,1.1504262685775757,0.001,0.7175925970077515,0.7919398546218872
2,0.640478253364563,0.9884207844734192,0.001,0.7731481194496155,0.7026150822639465
3,0.6917164921760559,0.851847767829895,0.001,0.7465277910232544,0.6853480935096741
4,0.7056646943092346,0.8329851031303406,0.001,0.7824074029922485,0.6524465084075928
5,0.7196128368377686,0.7819585204124451,0.001,0.7800925970077515,0.6101881861686707
6,0.7355536818504333,0.7270908355712891,0.0005,0.7974537014961243,0.5793242454528809
7,0.7588955163955688,0.6702532768249512,0.0005,0.7905092835426331,0.5576955080032349
8,0.7549103498458862,0.6719247698783875,0.0005,0.8148148059844971,0.5396909713745117
9,0.7694278359413147,0.6419934034347534,0.0005,0.8020833134651184,0.5492162108421326
10,0.7680045366287231,0.6448678970336914,0.0005,0.8090277910232544,0.5169162750244141
11,0.7680045366287231,0.6317393183708191,0.0005,0.7997685074806213,0.5195057392120361
12,0.7870765924453735,0.5690295100212097,0.00025,0.8171296119689941,0.5013636946678162
13,0.7896384596824646,0.5683948993682861,0.00025,0.8217592835426331,0.5365777611732483
14,0.795331597328186,0.5653984546661377,0.00025,0.8321759104728699,0.48528608679771423
15,0.8041560053825378,0.5671300292015076,0.00025,0.8159722089767456,0.5116053223609924
16,0.8027327060699463,0.5502941608428955,0.00025,0.8159722089767456,0.48500844836235046
17,0.8072872161865234,0.5415088534355164,0.00025,0.8333333134651184,0.5004500150680542
18,0.8089951872825623,0.5269215106964111,0.000125,0.8356481194496155,0.4602830111980438
19,0.8141189813613892,0.5398728251457214,0.000125,0.8368055820465088,0.4695260226726532
20,0.8200967907905579,0.5000606179237366,0.000125,0.8159722089767456,0.4999765455722809
21,0.8178195357322693,0.5275450944900513,6.25e-05,0.8344907164573669,0.450391948223114
22,0.8161115646362305,0.5083215832710266,6.25e-05,0.8217592835426331,0.47990158200263977
23,0.8052946329116821,0.5316688418388367,6.25e-05,0.8217592835426331,0.46657830476760864
24,0.8277825117111206,0.4858720898628235,3.125e-05,0.8402777910232544,0.46511778235435486
25,0.8101338148117065,0.5024175643920898,3.125e-05,0.8298611044883728,0.469046950340271
26,0.8232280015945435,0.4930710792541504,3.125e-05,0.8344907164573669,0.49154600501060486
27,0.8155422806739807,0.5021138787269592,1.5625e-05,0.84375,0.4414243996143341
28,0.8223740458488464,0.48939040303230286,1.5625e-05,0.8194444179534912,0.4586377441883087
29,0.8309137225151062,0.4854731857776642,1.5625e-05,0.8356481194496155,0.4712180495262146
