epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.15426136553287506,2.459564208984375,0.001,0.17939814925193787,2.3235161304473877
1,0.25732991099357605,2.140486240386963,0.001,0.28703704476356506,2.0187411308288574
2,0.29262739419937134,1.9418236017227173,0.001,0.3333333432674408,1.8625023365020752
3,0.31483063101768494,1.8886061906814575,0.001,0.3194444477558136,1.8548657894134521
4,0.34073442220687866,1.8178339004516602,0.001,0.3923611044883728,1.6591646671295166
5,0.403928279876709,1.6533838510513306,0.001,0.4409722089767456,1.5220558643341064
6,0.4540278911590576,1.5329948663711548,0.001,0.4583333432674408,1.4416437149047852
7,0.46256759762763977,1.477837324142456,0.001,0.5138888955116272,1.3417723178863525
8,0.4713919758796692,1.4356166124343872,0.001,0.4895833432674408,1.3868718147277832
9,0.49416452646255493,1.393761396408081,0.001,0.49537035822868347,1.348087191581726
10,0.5058354735374451,1.3668622970581055,0.001,0.5057870149612427,1.345929741859436
11,0.5078280568122864,1.3470406532287598,0.001,0.5115740895271301,1.3257676362991333
12,0.525192141532898,1.3153876066207886,0.001,0.5775462985038757,1.1885586977005005
13,0.5163677930831909,1.3434842824935913,0.001,0.5706018805503845,1.2171467542648315
14,0.5269001126289368,1.3128485679626465,0.001,0.5752314925193787,1.157184362411499
15,0.5417022705078125,1.2897189855575562,0.001,0.5798611044883728,1.16525399684906
16,0.5559350848197937,1.2502195835113525,0.001,0.5520833134651184,1.176640510559082
17,0.5735838413238525,1.2193717956542969,0.001,0.6030092835426331,1.0877554416656494
18,0.564190149307251,1.2113611698150635,0.001,0.5659722089767456,1.1234663724899292
19,0.5852547883987427,1.1536321640014648,0.001,0.6168981194496155,1.077989935874939
20,0.587247371673584,1.1507588624954224,0.001,0.5960648059844971,1.122463583946228
21,0.5923711657524109,1.1461299657821655,0.001,0.6365740895271301,0.9936873316764832
22,0.5858240723609924,1.1309988498687744,0.001,0.6273148059844971,1.0076597929000854
23,0.595217764377594,1.1244350671768188,0.001,0.6319444179534912,1.041495680809021
24,0.6228294968605042,1.0498456954956055,0.001,0.6365740895271301,0.9635921120643616
25,0.6151437759399414,1.0670815706253052,0.001,0.6076388955116272,1.05293869972229
26,0.6074579954147339,1.071906328201294,0.001,0.6354166865348816,1.0195834636688232
27,0.619128942489624,1.0536069869995117,0.001,0.6134259104728699,1.0125700235366821
28,0.6063193678855896,1.039657711982727,0.001,0.6481481194496155,0.9923431277275085
29,0.6105892658233643,1.052523136138916,0.001,0.6493055820465088,0.9636287689208984
30,0.6379163265228271,1.0068849325180054,0.001,0.6539351940155029,0.9440914988517761
