epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9749501943588257,0.07083623856306076,1e-05,0.9340277910232544,0.25720441341400146
1,0.9766581058502197,0.07232479751110077,1e-05,0.9502314925193787,0.19781595468521118
2,0.9783660769462585,0.061521559953689575,1e-05,0.9571759104728699,0.1726415902376175
3,0.977796733379364,0.061387427151203156,1e-05,0.9583333134651184,0.16364967823028564
4,0.9795047044754028,0.0593966469168663,1e-05,0.9664351940155029,0.1298305243253708
5,0.977796733379364,0.06464194506406784,1e-05,0.9548611044883728,0.17751051485538483
6,0.9792200326919556,0.057558514177799225,1e-05,0.9641203880310059,0.1334996074438095
7,0.9723882675170898,0.07058882713317871,1e-05,0.9583333134651184,0.17532262206077576
8,0.9823512434959412,0.05297887325286865,5e-06,0.9560185074806213,0.15279744565486908
9,0.9797893762588501,0.052201420068740845,5e-06,0.9641203880310059,0.14107120037078857
10,0.9820666313171387,0.05304925888776779,5e-06,0.9571759104728699,0.15200668573379517
11,0.9814972877502441,0.05371193215250969,2.5e-06,0.9618055820465088,0.16703931987285614
12,0.9812126159667969,0.05367372930049896,2.5e-06,0.9513888955116272,0.2085452675819397
13,0.9806433320045471,0.05913888290524483,2.5e-06,0.9606481194496155,0.155944362282753
14,0.9803586602210999,0.05442242696881294,1.25e-06,0.9583333134651184,0.14809119701385498
15,0.9886137247085571,0.04404311254620552,1.25e-06,0.9571759104728699,0.15479105710983276
16,0.9846284985542297,0.047621630132198334,1.25e-06,0.9571759104728699,0.17013931274414062
17,0.9837745428085327,0.04695577546954155,6.25e-07,0.9606481194496155,0.16546715795993805
18,0.9803586602210999,0.050597913563251495,6.25e-07,0.9583333134651184,0.16525621712207794
19,0.9826359152793884,0.04749646782875061,6.25e-07,0.9710648059844971,0.1466657519340515
20,0.983205258846283,0.04865613579750061,3.125e-07,0.9629629850387573,0.165787473320961
21,0.9826359152793884,0.05436376854777336,3.125e-07,0.9560185074806213,0.16798409819602966
22,0.9843438863754272,0.04657019302248955,3.125e-07,0.9606481194496155,0.1574753075838089
23,0.9846284985542297,0.04714672639966011,1.5625e-07,0.9652777910232544,0.13862751424312592
24,0.9843438863754272,0.045554034411907196,1.5625e-07,0.9606481194496155,0.14332590997219086
25,0.9803586602210999,0.05138052627444267,1.5625e-07,0.9629629850387573,0.15163381397724152
26,0.9871904253959656,0.04340652748942375,7.8125e-08,0.96875,0.13916772603988647
27,0.9800739884376526,0.053106989711523056,7.8125e-08,0.9525462985038757,0.17800337076187134
28,0.9809280037879944,0.05132431536912918,7.8125e-08,0.9664351940155029,0.15414686501026154
29,0.9846284985542297,0.04329460486769676,3.90625e-08,0.9641203880310059,0.1448366492986679
