epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9419299960136414,0.1571052521467209,1e-04,0.9305555820465088,0.18911990523338318
1,0.9501850008964539,0.1404031664133072,1e-04,0.9212962985038757,0.1990116685628891
2,0.9501850008964539,0.1368173360824585,1e-04,0.9155092835426331,0.25772279500961304
3,0.9499003887176514,0.1347646862268448,1e-04,0.9143518805503845,0.24668563902378082
4,0.9641332030296326,0.10351740568876266,5e-05,0.9247685074806213,0.22711391746997833
5,0.9632792472839355,0.09589355438947678,5e-05,0.9282407164573669,0.19918887317180634
6,0.9666951298713684,0.09260275214910507,5e-05,0.9293981194496155,0.19683390855789185
7,0.9666951298713684,0.0882503017783165,2.5e-05,0.9305555820465088,0.20209378004074097
8,0.9669798016548157,0.07839630544185638,2.5e-05,0.9421296119689941,0.17662283778190613
9,0.9692570567131042,0.07862284779548645,2.5e-05,0.9375,0.1609760969877243
10,0.9740962386131287,0.06947227567434311,2.5e-05,0.9432870149612427,0.1727367341518402
11,0.9729576110839844,0.0709635466337204,2.5e-05,0.9490740895271301,0.14162380993366241
12,0.9715343117713928,0.07544112950563431,1.25e-05,0.9479166865348816,0.14933449029922485
13,0.9763734936714172,0.06801918894052505,1.25e-05,0.9490740895271301,0.14137449860572815
14,0.9763734936714172,0.0638231635093689,1.25e-05,0.9432870149612427,0.16339851915836334
15,0.9775121212005615,0.06509406119585037,6.25e-06,0.9513888955116272,0.14520607888698578
16,0.97608882188797,0.0673983171582222,6.25e-06,0.9502314925193787,0.1397453248500824
17,0.9772727489471436,0.06332503259181976,6.25e-06,0.9502314925193787,0.1259165108203888
18,0.9746655225753784,0.06524723023176193,3.125e-06,0.9409722089767456,0.1449558138847351
19,0.9743808507919312,0.06604939699172974,3.125e-06,0.9479166865348816,0.15992239117622375
20,0.9763734936714172,0.06601966172456741,3.125e-06,0.9513888955116272,0.13648217916488647
21,0.9695417284965515,0.07337711751461029,1.5625e-06,0.9583333134651184,0.11788240075111389
22,0.9726729393005371,0.074964739382267,1.5625e-06,0.9537037014961243,0.12732085585594177
23,0.9723882675170898,0.06484097242355347,1.5625e-06,0.9513888955116272,0.13530585169792175
24,0.976942777633667,0.06212771311402321,1.5625e-06,0.9571759104728699,0.12050886452198029
25,0.9803586602210999,0.056996095925569534,7.8125e-07,0.9571759104728699,0.12481815367937088
26,0.9755194783210754,0.06572354584932327,7.8125e-07,0.9537037014961243,0.12210159003734589
27,0.97608882188797,0.0701378807425499,7.8125e-07,0.9490740895271301,0.13301192224025726
28,0.9721035957336426,0.06238633021712303,3.90625e-07,0.9432870149612427,0.12831561267375946
29,0.9732422232627869,0.06751547008752823,3.90625e-07,0.9490740895271301,0.132124125957489
30,0.9786507487297058,0.058441922068595886,3.90625e-07,0.9467592835426331,0.15061798691749573
31,0.9755194783210754,0.06624270230531693,1.953125e-07,0.9479166865348816,0.13249395787715912
32,0.9812126159667969,0.05796075612306595,1.953125e-07,0.9537037014961243,0.11761929094791412
33,0.9740962386131287,0.06630963087081909,1.953125e-07,0.9606481194496155,0.11583302915096283
34,0.9740962386131287,0.06594215333461761,9.765625e-08,0.9386574029922485,0.1633611023426056
