epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9806433320045471,0.0650118961930275,1e-04,0.9189814925193787,0.330532044172287
1,0.9766581058502197,0.07307411730289459,1e-04,0.9363425970077515,0.2780490219593048
2,0.9820666313171387,0.056766096502542496,1e-04,0.8935185074806213,0.43962952494621277
3,0.9721035957336426,0.07525147497653961,1e-04,0.9143518805503845,0.4341636300086975
4,0.9800739884376526,0.061269473284482956,1e-04,0.9097222089767456,0.3840866684913635
5,0.9851978421211243,0.046535689383745193,5e-05,0.9293981194496155,0.29872772097587585
6,0.9897523522377014,0.028376663103699684,5e-05,0.9398148059844971,0.24696005880832672
7,0.9903216361999512,0.024564582854509354,5e-05,0.9317129850387573,0.3066219687461853
8,0.9945915341377258,0.017867932096123695,2.5e-05,0.9293981194496155,0.31129586696624756
9,0.9923142790794373,0.018704107031226158,2.5e-05,0.9456018805503845,0.3007645010948181
10,0.991175651550293,0.021884124726057053,2.5e-05,0.9398148059844971,0.270332396030426
11,0.9960147738456726,0.013220168650150299,1.25e-05,0.9467592835426331,0.2589051425457001
12,0.9951608180999756,0.014539791271090508,1.25e-05,0.9432870149612427,0.25324955582618713
13,0.9945915341377258,0.012794842943549156,1.25e-05,0.9467592835426331,0.23401211202144623
14,0.992883563041687,0.023580016568303108,1.25e-05,0.9467592835426331,0.25535812973976135
15,0.9965841174125671,0.011516655795276165,6.25e-06,0.9398148059844971,0.28893208503723145
16,0.9948761463165283,0.012955490499734879,6.25e-06,0.9525462985038757,0.2809790074825287
17,0.9954454898834229,0.01521883625537157,6.25e-06,0.9513888955116272,0.2503160238265991
18,0.9960147738456726,0.012328865937888622,3.125e-06,0.9525462985038757,0.2584696412086487
19,0.9960147738456726,0.012390089221298695,3.125e-06,0.9583333134651184,0.22969400882720947
20,0.9960147738456726,0.014912549406290054,3.125e-06,0.9444444179534912,0.25697237253189087
21,0.9962994456291199,0.013753506354987621,3.125e-06,0.9351851940155029,0.25937619805336
22,0.9965841174125671,0.013065434992313385,3.125e-06,0.9548611044883728,0.22203288972377777
23,0.9957301616668701,0.013193166814744473,1.5625e-06,0.9502314925193787,0.26023057103157043
24,0.9948761463165283,0.016245843842625618,1.5625e-06,0.9560185074806213,0.24622589349746704
25,0.9943068623542786,0.013371339999139309,1.5625e-06,0.9490740895271301,0.26854631304740906
26,0.9951608180999756,0.01585964486002922,7.8125e-07,0.9502314925193787,0.2500838041305542
27,0.9968687891960144,0.010838419198989868,7.8125e-07,0.9444444179534912,0.25690096616744995
28,0.9951608180999756,0.012661083601415157,7.8125e-07,0.9537037014961243,0.2524041533470154
29,0.993737518787384,0.017155248671770096,3.90625e-07,0.9548611044883728,0.2244204431772232
