epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9908909797668457,0.027511395514011383,1e-05,0.9537037014961243,0.25159621238708496
1,0.991175651550293,0.02319207228720188,1e-05,0.9513888955116272,0.2434481531381607
2,0.992883563041687,0.023437391966581345,1e-05,0.9525462985038757,0.21081574261188507
3,0.9948761463165283,0.013786602765321732,1e-05,0.9594907164573669,0.20062385499477386
4,0.9943068623542786,0.01634719967842102,5e-06,0.9525462985038757,0.19509705901145935
5,0.993737518787384,0.020942358300089836,5e-06,0.9560185074806213,0.21768540143966675
6,0.9945915341377258,0.017387740314006805,5e-06,0.9571759104728699,0.2149900496006012
7,0.993737518787384,0.01906091906130314,2.5e-06,0.9560185074806213,0.22220103442668915
8,0.9951608180999756,0.014975951053202152,2.5e-06,0.9537037014961243,0.21681243181228638
9,0.9960147738456726,0.01168937236070633,2.5e-06,0.9548611044883728,0.21058644354343414
10,0.9934529066085815,0.016209814697504044,1.25e-06,0.9571759104728699,0.19909104704856873
11,0.9968687891960144,0.011930104345083237,1.25e-06,0.9594907164573669,0.19222977757453918
12,0.993737518787384,0.014535671100020409,1.25e-06,0.9606481194496155,0.19655227661132812
13,0.9962994456291199,0.01175622083246708,6.25e-07,0.9618055820465088,0.20318835973739624
14,0.9968687891960144,0.009067612700164318,6.25e-07,0.9548611044883728,0.2141513079404831
15,0.9968687891960144,0.015833182260394096,6.25e-07,0.9594907164573669,0.2086411565542221
16,0.9962994456291199,0.013250702060759068,3.125e-07,0.9548611044883728,0.19939221441745758
17,0.9945915341377258,0.01687934435904026,3.125e-07,0.9641203880310059,0.1753387302160263
18,0.9954454898834229,0.011391784064471722,3.125e-07,0.9618055820465088,0.21119342744350433
19,0.9951608180999756,0.014041109941899776,3.125e-07,0.9594907164573669,0.21119192242622375
20,0.9977227449417114,0.00863276980817318,3.125e-07,0.9606481194496155,0.22620850801467896
21,0.9968687891960144,0.011606810614466667,1.5625e-07,0.9606481194496155,0.2122064232826233
22,0.9962994456291199,0.013530390337109566,1.5625e-07,0.9571759104728699,0.21424500644207
23,0.9965841174125671,0.012993092648684978,1.5625e-07,0.9583333134651184,0.20613938570022583
24,0.9962994456291199,0.013544371351599693,7.8125e-08,0.9560185074806213,0.22595490515232086
25,0.9954454898834229,0.012510444968938828,7.8125e-08,0.9618055820465088,0.21708202362060547
26,0.9971534013748169,0.01634698361158371,7.8125e-08,0.9525462985038757,0.21364052593708038
27,0.9965841174125671,0.011422079056501389,3.90625e-08,0.9594907164573669,0.20828145742416382
28,0.9945915341377258,0.014421728439629078,3.90625e-08,0.9606481194496155,0.1957625299692154
29,0.9965841174125671,0.011535695753991604,3.90625e-08,0.9560185074806213,0.2322467565536499
