epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5974950194358826,1.1829417943954468,0.001,0.8310185074806213,0.49724963307380676
1,0.771420419216156,0.6426555514335632,0.001,0.8657407164573669,0.37474286556243896
2,0.8186734914779663,0.52375328540802,0.001,0.84375,0.4234251379966736
3,0.823797345161438,0.48484891653060913,0.001,0.8761574029922485,0.3394263684749603
4,0.832621693611145,0.4569845497608185,0.001,0.8900462985038757,0.31250831484794617
5,0.8425846695899963,0.43095797300338745,0.001,0.8865740895271301,0.29447951912879944
6,0.8499857783317566,0.40358802676200867,0.001,0.9050925970077515,0.25578218698501587
7,0.8662112355232239,0.37642690539360046,0.001,0.8946759104728699,0.28403323888778687
8,0.8673498630523682,0.35898658633232117,0.001,0.8807870149612427,0.3155050575733185
9,0.8653572201728821,0.3738584518432617,0.001,0.9004629850387573,0.25990650057792664
10,0.8810133934020996,0.324070543050766,0.0005,0.9027777910232544,0.2614370882511139
11,0.8864218592643738,0.3085530996322632,0.0005,0.8842592835426331,0.2889404594898224
12,0.8810133934020996,0.31247150897979736,0.0005,0.9074074029922485,0.22758789360523224
13,0.893822968006134,0.2754530608654022,0.00025,0.9085648059844971,0.25354239344596863
14,0.9003700613975525,0.27434447407722473,0.00025,0.9143518805503845,0.2247418761253357
15,0.906917154788971,0.2610282897949219,0.00025,0.8993055820465088,0.24304340779781342
16,0.8963848352432251,0.2728324830532074,0.000125,0.9108796119689941,0.24242103099822998
17,0.906917154788971,0.24484886229038239,0.000125,0.9224537014961243,0.22532731294631958
18,0.9015086889266968,0.23746716976165771,0.000125,0.9039351940155029,0.24012021720409393
19,0.899800717830658,0.267785906791687,0.000125,0.9212962985038757,0.23134459555149078
20,0.9080557823181152,0.25018149614334106,0.000125,0.9178240895271301,0.21963709592819214
21,0.9083404541015625,0.2402830421924591,6.25e-05,0.9120370149612427,0.21323004364967346
22,0.9080557823181152,0.2600032687187195,6.25e-05,0.9131944179534912,0.2370327115058899
23,0.9060631990432739,0.24415802955627441,6.25e-05,0.90625,0.23548781871795654
24,0.9003700613975525,0.2601553797721863,3.125e-05,0.9039351940155029,0.22836261987686157
25,0.9060631990432739,0.2505965530872345,3.125e-05,0.9155092835426331,0.21699635684490204
26,0.9151722192764282,0.22794288396835327,3.125e-05,0.9143518805503845,0.22130338847637177
27,0.9063478708267212,0.2465064376592636,1.5625e-05,0.9074074029922485,0.22926190495491028
28,0.9020779728889465,0.25210821628570557,1.5625e-05,0.9120370149612427,0.22898061573505402
29,0.9103330373764038,0.23379099369049072,1.5625e-05,0.9131944179534912,0.22597700357437134
