epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9758041501045227,0.07181920856237411,1e-04,0.9293981194496155,0.2844272255897522
1,0.977796733379364,0.06676273792982101,1e-04,0.9189814925193787,0.45455992221832275
2,0.9792200326919556,0.06737665086984634,1e-04,0.9016203880310059,0.5568888187408447
3,0.9775121212005615,0.07546663284301758,1e-04,0.8472222089767456,0.8330192565917969
4,0.9837745428085327,0.04848320037126541,5e-05,0.9189814925193787,0.3709670603275299
5,0.9877597689628601,0.045514099299907684,5e-05,0.9050925970077515,0.4510306119918823
6,0.9863364696502686,0.035471685230731964,5e-05,0.9201388955116272,0.3684881627559662
7,0.991175651550293,0.024326888844370842,2.5e-05,0.9363425970077515,0.32383430004119873
8,0.9900370240211487,0.03279627487063408,2.5e-05,0.9421296119689941,0.2801489531993866
9,0.9906063079833984,0.023849697783589363,2.5e-05,0.9409722089767456,0.3257455825805664
10,0.9914602637290955,0.028347836807370186,2.5e-05,0.9293981194496155,0.3263089656829834
11,0.9925988912582397,0.01707182079553604,2.5e-05,0.9351851940155029,0.3219977915287018
12,0.992883563041687,0.019965391606092453,1.25e-05,0.9375,0.30768439173698425
13,0.9925988912582397,0.021254880353808403,1.25e-05,0.9363425970077515,0.2734372913837433
14,0.9934529066085815,0.022794904187321663,1.25e-05,0.9409722089767456,0.28504678606987
15,0.993737518787384,0.019038140773773193,6.25e-06,0.9490740895271301,0.24902543425559998
16,0.9945915341377258,0.018343448638916016,6.25e-06,0.9398148059844971,0.2309536635875702
17,0.993737518787384,0.017860280349850655,6.25e-06,0.9398148059844971,0.25048911571502686
18,0.9917449355125427,0.01945888251066208,3.125e-06,0.9421296119689941,0.2526424825191498
19,0.9943068623542786,0.015525247901678085,3.125e-06,0.9432870149612427,0.29129931330680847
20,0.9962994456291199,0.011589271016418934,3.125e-06,0.9479166865348816,0.24394045770168304
21,0.9948761463165283,0.019716281443834305,1.5625e-06,0.9456018805503845,0.25730979442596436
22,0.9948761463165283,0.01673896238207817,1.5625e-06,0.9409722089767456,0.289081335067749
23,0.9943068623542786,0.017144152894616127,1.5625e-06,0.9467592835426331,0.25325608253479004
24,0.9957301616668701,0.014611436985433102,7.8125e-07,0.9525462985038757,0.23049993813037872
25,0.9954454898834229,0.014417152851819992,7.8125e-07,0.9409722089767456,0.2806205749511719
26,0.9940221905708313,0.016126934438943863,7.8125e-07,0.9456018805503845,0.23070289194583893
27,0.993737518787384,0.019532380625605583,7.8125e-07,0.9456018805503845,0.26187369227409363
28,0.99202960729599,0.01877971924841404,3.90625e-07,0.9513888955116272,0.2484053373336792
29,0.992883563041687,0.022411685436964035,3.90625e-07,0.9456018805503845,0.2558566927909851
