epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4338172376155853,1.700120210647583,0.001,0.6620370149612427,1.0145481824874878
1,0.6134358048439026,1.0788713693618774,0.001,0.7222222089767456,0.7819297909736633
2,0.6666666865348816,0.9173827171325684,0.001,0.7673611044883728,0.6748703122138977
3,0.7039567232131958,0.8222898244857788,0.001,0.7719907164573669,0.6552415490150452
4,0.7122117877006531,0.7641094923019409,0.001,0.7754629850387573,0.623584508895874
5,0.7409621477127075,0.698752224445343,0.001,0.7916666865348816,0.551264226436615
6,0.7600341439247131,0.6567282676696777,0.001,0.7939814925193787,0.5716536641120911
7,0.7591801881790161,0.6653412580490112,0.001,0.7916666865348816,0.5510214567184448
8,0.762596070766449,0.6480428576469421,0.001,0.8159722089767456,0.5350769758224487
9,0.777682900428772,0.6217443943023682,0.001,0.8078703880310059,0.5316674709320068
10,0.7890691757202148,0.6014490723609924,0.001,0.8229166865348816,0.5015674233436584
11,0.7904924750328064,0.5646802186965942,0.001,0.8113425970077515,0.5417436957359314
12,0.809564471244812,0.5174634456634521,0.0005,0.8125,0.4950624704360962
13,0.8163962364196777,0.4968332350254059,0.0005,0.8321759104728699,0.4665261507034302
14,0.8189581632614136,0.502510666847229,0.0005,0.8171296119689941,0.4992085099220276
15,0.8155422806739807,0.47793248295783997,0.0005,0.8344907164573669,0.491937518119812
16,0.8215200901031494,0.49823781847953796,0.0005,0.8449074029922485,0.4560997486114502
17,0.8269285559654236,0.4794924855232239,0.0005,0.8402777910232544,0.4487406313419342
18,0.8277825117111206,0.47741931676864624,0.0005,0.8368055820465088,0.4622068405151367
19,0.8388841152191162,0.4533403217792511,0.0005,0.8275462985038757,0.45974496006965637
20,0.8411614298820496,0.44066476821899414,0.00025,0.8344907164573669,0.4369077682495117
21,0.8363222479820251,0.43880128860473633,0.00025,0.8483796119689941,0.41140052676200867
22,0.8354682326316833,0.44909003376960754,0.00025,0.8310185074806213,0.4473745822906494
23,0.8465698957443237,0.42059504985809326,0.000125,0.8321759104728699,0.42852598428726196
24,0.8539709448814392,0.41201499104499817,0.000125,0.8310185074806213,0.42984673380851746
25,0.8505550622940063,0.4153100252151489,0.000125,0.8472222089767456,0.4056479036808014
26,0.8491318225860596,0.4164196848869324,6.25e-05,0.8449074029922485,0.41480815410614014
27,0.8488471508026123,0.39785662293434143,6.25e-05,0.8611111044883728,0.4114520847797394
28,0.8534016609191895,0.4202870726585388,6.25e-05,0.8425925970077515,0.41273170709609985
29,0.8525477051734924,0.40014782547950745,6.25e-05,0.8645833134651184,0.39765092730522156
