epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5146598219871521,1.4125616550445557,0.001,0.7453703880310059,0.7588956356048584
1,0.688300609588623,0.8860353231430054,0.001,0.7696759104728699,0.6399790644645691
2,0.7284372448921204,0.7587506175041199,0.001,0.7777777910232544,0.5935667753219604
3,0.7526330947875977,0.7053346633911133,0.001,0.8043981194496155,0.5736559629440308
4,0.7603188157081604,0.6461394429206848,0.001,0.8206018805503845,0.5181282758712769
5,0.7665812969207764,0.6318628191947937,0.001,0.7905092835426331,0.55057692527771
6,0.7810987830162048,0.6090710759162903,0.001,0.8229166865348816,0.5239899754524231
7,0.7907770872116089,0.5657078623771667,0.001,0.8229166865348816,0.4970599412918091
8,0.8084258437156677,0.5387571454048157,0.0005,0.8206018805503845,0.4814698398113251
9,0.8035866618156433,0.5195508599281311,0.0005,0.8159722089767456,0.5120640397071838
10,0.8169655799865723,0.49786290526390076,0.0005,0.8194444179534912,0.506550669670105
11,0.8169655799865723,0.488667368888855,0.00025,0.8449074029922485,0.4382922649383545
12,0.825505256652832,0.4831186830997467,0.00025,0.8379629850387573,0.45210394263267517
13,0.826359212398529,0.4655945599079132,0.00025,0.8449074029922485,0.4414350390434265
14,0.8343296051025391,0.4648817181587219,0.00025,0.8634259104728699,0.4228116571903229
15,0.8277825117111206,0.4788985550403595,0.00025,0.8379629850387573,0.46608585119247437
16,0.8252205848693848,0.48266372084617615,0.00025,0.8506944179534912,0.41463199257850647
17,0.8303444385528564,0.4518073499202728,0.00025,0.8402777910232544,0.4349522292613983
18,0.8337603211402893,0.45377662777900696,0.000125,0.8553240895271301,0.41303613781929016
19,0.8346142768859863,0.4402119815349579,0.000125,0.8611111044883728,0.4289045035839081
20,0.8408767580986023,0.4228519797325134,0.000125,0.8634259104728699,0.4139799177646637
21,0.8363222479820251,0.42825740575790405,6.25e-05,0.8576388955116272,0.45033034682273865
22,0.8408767580986023,0.43034857511520386,6.25e-05,0.8414351940155029,0.4605649411678314
23,0.840592086315155,0.4264935553073883,6.25e-05,0.8668981194496155,0.3977556526660919
24,0.8377454876899719,0.43016406893730164,3.125e-05,0.8553240895271301,0.40055254101753235
25,0.847708523273468,0.4175170660018921,3.125e-05,0.8634259104728699,0.4040129482746124
26,0.8425846695899963,0.42556577920913696,3.125e-05,0.8576388955116272,0.3848545551300049
27,0.8434386849403381,0.434563010931015,1.5625e-05,0.8599537014961243,0.4163542091846466
28,0.847708523273468,0.4134177565574646,1.5625e-05,0.8645833134651184,0.3908887505531311
29,0.8417307138442993,0.4370054304599762,1.5625e-05,0.8576388955116272,0.4238886535167694
